Index,In,Out
6553,14.73608848,21.51021597
6554,15.69218521,20.03807318
6555,15.09895524,19.57205307
6556,16.4203564,20.30013531
6557,16.8599181,19.17847299
6558,12.16896179,18.62757686
6559,12.61235546,20.12880653
6560,11.4374252,18.33139665
6561,14.75794369,18.9648365
6562,16.0272375,19.62995558
6563,17.2750627,19.57761851
6564,14.52277811,17.3654416
6565,15.73813518,18.15820397
6566,17.16030689,17.27687822
6567,17.24700443,19.53758652
6568,16.82965712,20.35319706
6569,16.53886299,21.71603814
6570,19.02867784,19.29709651
6571,18.70086596,23.66489079
6572,18.49052718,39.64493376
6573,15.80748555,39.47566995
6574,14.98260966,39.36545812
6575,14.78498649,36.02310371
6576,11.97032779,34.18509422
6577,12.77595908,32.34990979
6578,12.15035887,28.03668362
6579,12.67856578,27.66214963
6580,12.10607863,28.13789942
6581,14.85137626,26.2750657
6582,12.73271855,25.49641384
6583,19.68654201,26.0577181
6584,16.21511201,24.86321647
6585,20.92986508,29.03541348
6586,20.57031258,26.18491613
6587,27.09942253,30.1984968
6588,36.92154466,34.15496024
6589,44.95268309,47.65866529
6590,53.56632267,42.50792501
6591,54.41865146,41.65561582
6592,47.32329888,36.16062749
6593,64.60634464,42.34049627
6594,60.65565466,38.35382043
6595,42.78050533,39.47805311
6596,42.08196473,38.29164272
6597,42.60335673,39.34529445
6598,42.13557907,40.6808022
6599,40.88941619,40.75434313
6600,42.78622348,40.09621984
6601,54.44416932,49.71971924
6602,47.82773055,43.61482536
6603,47.36505587,41.0831702
6604,40.34859076,39.08196366
6605,43.6201921,42.68242834
6606,49.93504318,42.34839514
6607,54.01305574,47.34410058
6608,53.88326491,45.85976749
6609,57.03207583,44.81321228
6610,70.34673618,47.61715717
6611,73.95709804,54.1447979
6612,56.78323799,50.90038801
6613,63.98527322,49.22572677
6614,63.43874148,51.57875744
6615,61.27339285,50.2797706
6616,67.97832634,51.86372834
6617,66.31017551,59.12233829
6618,61.32091764,51.60114562
6619,58.94696224,55.41649787
6620,53.66076882,48.50940884
6621,56.34840942,50.3814265
6622,58.33606945,49.83911663
6623,59.94528405,51.34432397
6624,52.71299182,53.98005788
6625,50.57810794,51.47475267
6626,54.10261713,57.37363117
6627,53.1300008,53.09181499
6628,51.52947198,53.97654584
6629,52.68739082,51.37225736
6630,64.99445386,51.4910142
6631,55.98960007,50.33727378
6632,58.89219248,49.49778142
6633,56.9548485,52.36266712
6634,74.77476188,49.59888792
6635,77.00111651,54.03958863
6636,65.83098083,51.87379741
6637,56.20033957,50.86449747
6638,45.94448359,44.59055132
6639,42.12693378,45.59336919
6640,38.78171647,43.65759844
6641,36.21605827,47.90338298
6642,33.27502963,43.79073064
6643,34.99868028,43.11578965
6644,34.38117749,39.20466643
6645,36.04169727,44.30460548
6646,38.00390743,40.24120895
6647,38.39766396,39.22398132
6648,44.25185858,45.68626844
6649,44.75679894,45.42845947
6650,43.1673434,44.403432
6651,39.10324432,41.45083708
6652,47.31596994,40.09071233
6653,43.84422594,43.60185353
6654,44.071131,46.47742823
6655,47.12418712,52.37728699
6656,47.79148423,45.80665014
6657,43.07531152,47.22766198
6658,42.78308055,43.59689094
6659,50.86656093,46.5128639
6660,47.34542986,45.53327006
6661,45.80483187,48.86787655
6662,41.06719409,45.34209861
6663,47.30749056,43.28638691
6664,45.74049833,45.10245567
6665,52.25628617,48.14138963
6666,58.35250867,51.39912007
6667,53.02259889,51.21704736
6668,52.20371835,61.81265829
6669,54.03542289,50.66607221
6670,59.61415768,45.18608755
6671,76.54592358,48.50145811
6672,65.29909712,55.07853393
6673,67.82087925,58.36376626
6674,69.84829902,63.22607402
6675,65.74956619,63.27026446
6676,66.14488232,63.06756489
6677,65.12454208,56.11688868
6678,61.27306761,58.89035318
6679,57.99885939,65.37785765
6680,52.57288297,59.40421653
6681,53.0204821,56.77807428
6682,57.25545998,52.60540007
6683,54.43376562,48.2836771
6684,53.49497199,53.0786121
6685,53.49944362,58.76167552
6686,57.35132189,52.90691408
6687,67.67487415,51.67215187
6688,64.11733008,52.14674453
6689,56.59450659,50.65658664
6690,55.92827009,52.47923747
6691,54.82197191,53.20406956
6692,48.20028957,49.40945309
6693,49.30296802,53.66448857
6694,45.19729678,51.36023219
6695,42.09705906,47.21905706
6696,46.73758627,55.6590197
6697,49.25500259,52.94531777
6698,46.90198986,50.84449629
6699,48.01459008,54.11221793
6700,45.70023412,45.65429766
6701,37.37944831,46.16815362
6702,33.65804214,41.69061205
6703,34.88382,48.29172851
6704,34.72442392,45.73613843
6705,31.05043513,48.2840685
6706,31.11317572,44.94910191
6707,30.20607435,39.51522554
6708,27.9989646,40.22731509
6709,30.51954234,41.8251605
6710,37.48410198,41.91934041
6711,33.01185644,44.77629957
6712,31.68359489,46.69588885
6713,30.98067184,43.51060434
6714,34.81604102,42.47811044
6715,28.90491727,43.51932068
6716,26.27772187,37.15920111
6717,26.9491411,38.40786026
6718,28.97967967,38.24704412
6719,28.51769546,37.56860001
6720,32.69022983,35.00081882
6721,36.16237774,36.34747392
6722,33.88725886,41.93522846
6723,31.09019267,39.94720776
6724,29.21223898,39.47136614
6725,29.11984508,37.04824727
6726,34.37072351,36.78348221
6727,36.99686996,36.11042502
6728,37.01624959,36.28883549
6729,36.31604659,35.38189577
6730,34.9703831,34.660679
6731,36.65174512,36.03846893
6732,36.221104,33.15828423
6733,37.04879985,36.23585162
6734,33.73875349,33.65933903
6735,31.49080311,31.07566097
6736,31.96569539,32.74433501
6737,32.94331775,33.36253098
6738,31.70908187,28.788592
6739,28.70257552,27.00007926
6740,27.14564882,27.83166305
6741,24.39428696,27.90351538
6742,25.50836782,28.48864188
6743,23.18150935,28.33651602
6744,24.18224414,28.09912625
6745,25.13784502,31.22107838
6746,24.44164402,29.55808013
6747,23.20424129,26.71543683
6748,23.03019387,28.70699612
6749,23.47593763,27.52361346
6750,23.25829269,26.14233418
6751,22.35502892,27.93033075
6752,20.23641395,29.72300309
6753,22.84138855,26.30934716
6754,26.88408302,26.18618955
6755,25.57090686,27.59619447
6756,22.83610207,25.81766925
6757,25.05967735,24.3972311
6758,20.27365871,24.24240772
6759,21.33855043,24.48919747
6760,25.96434902,24.92491334
6761,26.44038442,23.3773334
6762,19.31970619,24.57740117
6763,16.16624487,24.76713172
6764,13.9981753,25.91375308
6765,12.20664624,26.53725093
6766,11.07127706,24.60615562
6767,12.30089554,22.8363375
6768,13.5295889,23.36624585
6769,14.39543996,23.45611143
6770,10.87671041,23.41187621
6771,11.92863376,24.25955296
6772,13.52408193,25.67932259
6773,10.95581043,21.76462177
6774,12.22585975,23.09535808
6775,12.24160534,22.89918703
6776,11.74793161,22.90823574
6777,13.67568265,23.53783924
6778,13.56601531,20.96284092
6779,15.15530312,18.5807774
6780,13.11213605,18.62756401
6781,17.86967489,25.777179
6782,15.90116972,25.02501318
6783,15.08849621,24.5876915
6784,13.32140856,24.26105245
6785,14.94773487,22.44480824
6786,13.70453678,21.66392976
6787,18.71934117,23.07687238
6788,18.97208633,21.80944048
6789,15.96835476,23.10721568
6790,15.95220651,23.27660536
6791,12.18054579,23.0700914
6792,11.19869604,21.79126886
6793,13.14148466,24.38600384
6794,13.32101984,24.82305562
6795,10.76856481,24.57003353
6796,10.35876215,23.30616145
6797,10.68019025,21.78764185
6798,9.673941877,20.44526093
6799,9.487455864,29.12434308
6800,10.70689815,26.41917583
6801,9.805598152,25.96665438
6802,10.95664433,26.31297196
6803,13.55095495,24.32522259
6804,10.99973659,24.51349948
6805,17.95987339,28.3861113
6806,12.30845492,22.14275808
6807,10.181861,21.14304062
6808,12.30390256,19.47011801
6809,12.62831195,19.26779434
6810,10.88520749,19.66084615
6811,11.15834777,23.90065121
6812,11.89099793,20.39710165
6813,11.23414282,21.65029979
6814,9.391225897,19.83097376
6815,10.21093845,18.90360082
6816,9.625095289,18.62212588
6817,8.920636939,20.10900031
6818,7.840680982,18.56330984
6819,7.555108806,19.24206738
6820,8.283065326,19.13480713
6821,8.507600183,16.42501869
6822,8.374228108,15.21874148
6823,13.30133705,19.83005067
6824,9.52481731,18.18535914
6825,9.140253459,18.81859343
6826,8.969350752,18.8617619
6827,11.22726643,18.95446067
6828,9.571696463,18.43457552
6829,11.91738491,24.79027814
6830,10.44102836,21.30927509
6831,11.04580025,21.78950741
6832,10.71655915,20.57068917
6833,10.16173697,18.63341933
6834,9.342406144,18.35487901
6835,9.34092263,19.59694363
6836,10.26568988,18.62064745
6837,10.33929501,18.43336168
6838,8.860170095,17.91980083
6839,8.436597891,18.21604224
6840,9.140036303,21.53130511
6841,28.54273851,22.417013
6842,19.20786804,20.94007677
6843,13.93219515,20.29756789
6844,16.61498234,19.39532253
6845,26.71689019,15.37008642
6846,16.45100755,16.62299282
6847,15.88924578,19.3469493
6848,13.80697845,19.07885705
6849,12.42525243,18.0027746
6850,15.07689096,18.88566727
6851,11.5216401,20.72090153
6852,8.801123996,17.36649853
6853,9.763866372,21.44830716
6854,10.29359306,18.14208941
6855,8.654834355,18.27581715
6856,11.80912103,19.77200291
6857,10.85961175,19.24833668
6858,10.87331105,17.3533316
6859,10.19651292,24.1454287
6860,11.32593602,43.29133685
6861,11.55338248,36.07531359
6862,11.91719713,30.15490573
6863,12.53776798,27.27643146
6864,12.28302054,25.07993554
6865,15.08826495,28.45257963
6866,12.73241194,25.39997633
6867,13.42889547,24.66674283
6868,14.6662078,27.39924354
6869,14.51492949,26.1803876
6870,12.80409064,26.04894979
6871,14.10352138,27.14034364
6872,11.68368152,28.81375383
6873,17.47961306,26.23707988
6874,20.08114828,26.8441598
6875,23.70903957,29.61510858
6876,26.66778509,34.28686602
6877,37.68237929,45.79406962
6878,40.99808916,49.40232867
6879,36.93531932,50.52682666
6880,30.42346764,51.93594491
6881,37.50761469,56.62142723
6882,38.07403786,50.71338937
6883,36.79574574,54.07883674
6884,36.56759735,48.33511623
6885,34.40635603,53.58556847
6886,34.3149383,52.41163116
6887,34.08390594,46.68020835
6888,31.37453524,46.11041266
6889,38.26158762,47.20647374
6890,40.33406585,42.9110836
6891,44.674883,45.08519137
6892,35.61718025,41.71593833
6893,42.29632145,48.39795121
6894,38.61385279,44.05480961
6895,40.52784428,43.27047593
6896,35.55601742,52.2487276
6897,38.76451069,57.90635378
6898,49.17283563,54.89656068
6899,41.80524057,54.40995935
6900,39.34380732,56.38784316
6901,55.11017919,59.73095156
6902,55.21805441,53.86440132
6903,53.93207616,51.17451058
6904,52.85181555,44.00065697
6905,53.78066665,51.1730399
6906,51.20113353,48.26845537
6907,53.45504932,49.80688491
6908,59.46790791,46.35575495
6909,57.35637549,48.24342838
6910,59.17889167,48.03035283
6911,71.32768366,44.25361263
6912,69.27305533,45.08162456
6913,71.33242988,47.82057714
6914,71.01240028,46.88232134
6915,66.87218024,44.83776582
6916,65.30475319,42.77792941
6917,69.04441249,52.09119307
6918,67.45270707,55.48677504
6919,66.70688215,57.53621043
6920,71.16899808,55.47155807
6921,68.43619183,52.98752863
6922,72.82566994,53.87150627
6923,73.47544543,52.26956324
6924,80.42203537,57.78050092
6925,79.57760997,51.25331286
6926,75.19120884,51.0684796
6927,71.8723794,47.22034819
6928,67.90121988,48.90616195
6929,62.81592562,51.27615543
6930,52.39763898,49.61291763
6931,47.84387021,52.57377406
6932,48.01100429,47.25390971
6933,56.06811411,48.40802463
6934,41.42724974,43.264749
6935,39.77265566,38.0193021
6936,35.66773983,41.00489765
6937,38.4055969,44.53103224
6938,38.21316107,41.98868212
6939,35.27484798,45.05247734
6940,35.3194182,41.92152744
6941,37.13142848,44.11455743
6942,48.41975819,49.11237286
6943,48.16952628,51.77376303
6944,55.19893838,53.49501466
6945,52.66274704,55.70627143
6946,50.64609432,49.73109228
6947,55.26635097,48.76117142
6948,56.52035712,46.54112931
6949,59.49118175,55.95880012
6950,52.21300502,49.29889144
6951,51.22720346,41.90269232
6952,54.71730972,42.92472871
6953,60.56598087,42.2656343
6954,64.70338805,49.20851033
6955,58.80614181,49.75744514
6956,56.5328155,49.58712266
6957,68.19735346,50.58895622
6958,84.86520982,53.33869965
6959,64.67909955,54.61348502
6960,61.59116851,68.78199442
6961,67.65764552,70.0705401
6962,72.31195369,51.73234139
6963,69.67061868,48.74965568
6964,72.36748444,50.05732159
6965,74.32669348,48.90975777
6966,66.88433236,51.97579402
6967,82.1614568,54.93841271
6968,72.39760576,48.46004433
6969,78.11214933,49.69586623
6970,73.25274345,48.55641296
6971,79.46995997,48.0235353
6972,81.05531745,54.9248074
6973,64.56323763,78.73411016
6974,73.17644573,64.78070022
6975,68.74032184,62.26579581
6976,52.24407166,65.06788132
6977,53.37186719,68.44820081
6978,49.32827489,69.05159546
6979,52.60514779,68.47233415
6980,50.00747504,65.36906429
6981,55.49537484,66.30643871
6982,54.73733401,58.25708984
6983,59.19691392,59.81416076
6984,53.58056964,60.99067783
6985,54.51735126,59.60910626
6986,51.31192881,64.20387579
6987,50.64506297,61.31380761
6988,47.72620201,54.15151691
6989,44.98836233,50.33767689
6990,47.1521438,51.78142967
6991,41.9991452,50.92921029
6992,41.33070559,50.66614158
6993,40.65783876,51.97896999
6994,40.62980108,49.76804319
6995,41.90989617,46.51352542
6996,40.72779163,51.28154238
6997,42.30659407,51.25301917
6998,42.80849264,45.54493607
6999,40.52209755,45.20394862
7000,39.76253067,43.46965863
7001,41.83241944,44.84455315
7002,41.05174967,44.72628883
7003,37.36121752,43.41389692
7004,32.86503393,39.95888479
7005,31.15165368,41.2908889
7006,29.73645733,40.2454957
7007,28.08508022,35.62352388
7008,29.64880044,39.76380571
7009,33.07762524,38.89777993
7010,28.19861572,38.84422633
7011,25.69807914,40.50852551
7012,22.81393206,35.69213899
7013,27.62318327,36.47876835
7014,27.52598352,38.03700303
7015,30.57630625,35.08699288
7016,31.14882261,32.13925418
7017,29.8967264,32.37604894
7018,34.21613053,31.90495644
7019,32.0126197,34.9342779
7020,30.07308614,38.38054113
7021,27.43103026,41.67156282
7022,26.67294549,38.52592686
7023,34.62837223,35.7497348
7024,33.11144212,34.15277071
7025,28.75508174,31.11208739
7026,25.71619377,31.48593135
7027,26.96247469,30.75067102
7028,26.17737385,28.03178609
7029,28.60149426,29.5219577
7030,25.89647275,27.92779102
7031,24.18104943,27.21707906
7032,24.63978243,23.34561967
7033,24.68138286,27.34165962
7034,32.46335656,25.75404469
7035,62.43199806,24.36198646
7036,46.81713803,24.12227761
7037,44.32397823,24.21046577
7038,46.69961689,21.53569568
7039,49.96653317,25.1968242
7040,44.61261167,23.69708735
7041,47.1989847,28.91154998
7042,29.75982069,24.70438938
7043,25.46717168,22.48948782
7044,22.03859687,20.34409404
7045,23.30574862,22.70551157
7046,23.12860965,22.94695308
7047,21.38405378,23.29109646
7048,21.66876603,21.37284105
7049,22.83024176,21.31502407
7050,19.74293001,20.8899884
7051,19.69195951,22.04026282
7052,21.66703947,21.54745709
7053,23.81096489,22.4298816
7054,23.50363344,17.72261119
7055,21.28982858,20.3010534
7056,18.51210033,21.76162292
7057,15.43614365,23.65379274
7058,16.51436465,20.48110513
7059,13.82716416,23.07329726
7060,16.33785399,23.00871473
7061,13.6765112,22.61010481
7062,12.27373335,24.62040757
7063,14.75904095,25.16918454
7064,13.84346974,26.27031814
7065,11.75512854,22.54037731
7066,13.9414127,20.0471135
7067,18.334349,20.68533312
7068,10.70127485,18.98332207
7069,13.87867123,22.91517581
7070,15.18713566,19.9973113
7071,17.90437136,22.01382394
7072,11.25804239,18.88259812
7073,13.41421736,19.76869146
7074,13.12619144,20.26133946
7075,12.83983481,20.115743
7076,15.27290395,16.54983817
7077,16.58572924,16.08066913
7078,13.3130956,18.75363399
7079,13.89998198,18.14719222
7080,14.47583748,19.57080787
7081,14.48473544,21.63587665
7082,13.49706587,21.82970647
7083,13.82201928,20.77345208
7084,14.26333054,18.60728365
7085,13.03873131,17.59347411
7086,11.7935144,18.88958944
7087,11.58697229,28.79688144
7088,11.82273276,30.40298493
7089,11.40271203,32.67821049
7090,10.17626345,27.27093189
7091,10.968903,14.06860416
7092,10.57717603,14.0871353
7093,15.07116298,22.65868941
7094,10.83892777,17.38940252
7095,9.207070878,18.46008001
7096,11.87011615,17.2906466
7097,14.66559137,16.48547053
7098,10.98139327,17.4678681
7099,11.85804607,21.7433085
7100,14.98494056,17.70735397
7101,11.56207559,15.93228371
7102,12.66184003,16.2941908
7103,12.85612125,15.90673486
7104,12.10828748,15.75006274
7105,11.62966061,18.43483193
7106,11.62360147,17.43487805
7107,10.61471571,16.81073124
7108,12.33563953,15.7949582
7109,11.44204602,13.99055509
7110,11.02912048,13.59264562
7111,14.65630054,15.56930237
7112,9.836891091,16.27531398
7113,9.536716299,15.90718456
7114,9.549996032,16.43661417
7115,11.14971192,17.45999351
7116,8.592208602,17.08491851
7117,11.38875489,22.38289711
7118,11.1610335,18.26988477
7119,9.662118396,19.484293
7120,8.48950155,16.59999186
7121,10.01865248,15.25649572
7122,9.064238392,15.94973539
7123,12.58681681,17.65130806
7124,12.77523506,15.37803382
7125,13.07447766,15.38358523
7126,12.9605044,16.6645288
7127,11.16482448,14.34954992
7128,11.95806956,14.12563884
7129,13.23556857,20.29115869
7130,11.85150156,17.12863062
7131,11.33691302,18.27587059
7132,11.53018835,19.16772311
7133,15.22029068,17.8034176
7134,10.93156155,19.16919662
7135,11.84563994,21.1144529
7136,12.68050119,17.4309024
7137,13.08016983,17.25165954
7138,11.04513702,17.68595581
7139,12.36406838,16.19493461
7140,10.65644583,15.99727403
7141,13.37195921,20.63923168
7142,15.98261187,16.62319246
7143,17.92728369,15.85252889
7144,17.38068448,17.95046041
7145,19.97958804,21.07662318
7146,18.60689614,21.0114872
7147,17.68518811,26.30659296
7148,18.36043242,36.56703855
7149,15.213844,38.26084477
7150,16.59639257,36.44959967
7151,15.07289703,33.66437403
7152,15.48475408,34.79829232
7153,19.94529846,36.41974222
7154,15.83665996,34.92445028
7155,15.5061276,35.77174769
7156,18.50289666,37.48766379
7157,19.53194077,37.32090326
7158,16.48809807,34.54281917
7159,20.64567515,23.77734416
7160,23.93405971,25.96173454
7161,23.05314773,25.64226679
7162,26.35360309,26.29307366
7163,29.38435742,27.36139402
7164,38.28461434,28.30316107
7165,44.49903978,38.87364968
7166,47.04975258,40.6380003
7167,42.84298933,43.57227766
7168,49.73492671,45.94442442
7169,52.26187472,46.57814288
7170,68.63811273,47.6605999
7171,77.06459901,45.81335651
7172,74.80330278,43.1653639
7173,68.09663983,42.74114871
7174,51.11648219,45.75273872
7175,60.00283252,40.43433492
7176,58.50490376,34.49323016
7177,51.96103488,37.3069154
7178,49.7946072,40.66513487
7179,47.40913364,41.95348385
7180,43.56914826,42.71666346
7181,52.69188865,44.10300846
7182,48.58627516,49.36092748
7183,50.55584883,50.60177567
7184,41.9977483,48.17839478
7185,52.97079793,43.34941316
7186,65.79304292,46.445268
7187,74.10400616,45.09793284
7188,81.39453962,44.28859544
7189,88.42045762,45.48953634
7190,90.51402595,51.79232409
7191,85.46063242,52.33597142
7192,89.97617126,54.97145326
7193,83.06972417,46.8809497
7194,81.21673114,49.07264064
7195,79.50802209,54.17607117
7196,84.9432776,52.48335763
7197,89.83660303,58.91767189
7198,86.17191899,54.3548583
7199,79.80732499,53.72345223
7200,78.6048071,50.87584345
7201,71.51104799,51.53641492
7202,67.77413292,51.71559745
7203,67.17033401,53.87822996
7204,61.37328892,47.98111018
7205,61.78687506,52.74679835
7206,63.56510678,50.05973619
7207,66.47039259,49.28870513
7208,81.91689748,49.36041305
7209,83.7981662,49.8846834
7210,82.71026091,48.62979367
7211,81.47148579,51.11544234
7212,83.00792199,50.39376505
7213,84.42054186,56.25563191
7214,82.10233634,50.59355771
7215,79.38509598,46.81666427
7216,82.28465791,47.4484887
7217,81.66805726,50.26423414
7218,79.69897494,52.55862993
7219,78.77874385,54.31330449
7220,72.36541958,43.88796534
7221,75.45239602,43.22607715
7222,74.68655244,42.32365058
7223,71.44277769,43.59762848
7224,60.92845135,40.15563358
7225,61.35285736,44.23741595
7226,63.78336667,47.17301116
7227,52.35054454,42.14150304
7228,51.78685527,41.44957631
7229,57.05422008,40.47967581
7230,57.89915252,40.03493915
7231,57.27619135,41.55937381
7232,62.70131786,40.49294975
7233,69.53563174,43.58678284
7234,70.29085646,41.67234209
7235,71.58801613,40.66941677
7236,77.61644859,37.62292544
7237,79.59118098,40.31893101
7238,81.22002522,46.38832531
7239,77.72785171,43.41637811
7240,82.98721777,41.93116497
7241,81.87011721,46.65061214
7242,92.65736442,46.54550724
7243,92.65736442,46.54550724
7244,88.06888837,47.72461858
7245,91.52337319,43.90633346
7246,91.35439712,41.533872
7247,90.61094192,45.12835396
7248,93.81259514,51.23872959
7249,39.3108934,30.10167482
7250,39.3108934,30.10167482
7251,39.3108934,30.10167482
7252,82.13184084,50.93821812
7253,86.92546566,52.14689202
7254,82.86840675,55.34247922
7255,85.54171134,56.32720251
7256,91.35090148,53.93010199
7257,89.41178656,53.19924979
7258,92.35584216,54.72719343
7259,86.65550891,52.89109833
7260,89.71910891,49.64514939
7261,86.60273363,49.91746091
7262,92.68497419,49.29719227
7263,93.15240171,51.07570124
7264,94.78208163,52.23356033
7265,94.07024868,54.40813066
7266,90.83872999,49.01515201
7267,84.33070998,46.09926463
7268,69.73301458,44.71651142
7269,61.8769615,45.66718465
7270,64.40057572,44.20748529
7271,72.88196844,45.31606522
7272,66.62972411,49.9610003
7273,62.35833725,48.86060021
7274,55.78621357,46.15219774
7275,53.687085,45.75449423
7276,52.00491251,41.07769328
7277,59.41533438,45.06654913
7278,64.51247752,43.72241615
7279,65.33589758,41.62763547
7280,65.35730224,50.1690881
7281,61.19824477,48.91767679
7282,59.00668947,43.35424801
7283,67.43922093,42.60297098
7284,66.33898571,46.81784017
7285,74.74234862,42.27597623
7286,65.01048144,34.95000349
7287,57.08230542,35.42997284
7288,53.51121118,34.6165166
7289,62.13947429,35.70985771
7290,55.59014409,38.05075324
7291,54.35909854,39.82808919
7292,50.54651837,37.07964883
7293,57.89819371,37.09960729
7294,54.87430172,30.68927372
7295,54.52529317,31.33930815
7296,61.80024302,31.20440792
7297,58.55822796,33.23905361
7298,59.50927179,35.88194362
7299,56.1089206,30.30677475
7300,56.02785506,30.61220203
7301,60.97991551,34.29998272
7302,50.59966233,33.4480234
7303,50.98069306,33.52076341
7304,44.49519704,31.09563654
7305,53.4495439,32.18352691
7306,35.41078776,31.85716302
7307,35.27509201,34.20307855
7308,33.46412973,33.76174896
7309,34.56529983,30.53762297
7310,36.06175052,27.12318103
7311,35.4987815,29.80343909
7312,36.47600163,27.83414967
7313,34.34180256,29.07540233
7314,30.70872577,25.42308005
7315,29.27026677,26.33156255
7316,34.89854727,27.8846244
7317,34.29252254,27.88104422
7318,29.05293178,25.10935258
7319,29.2980852,23.85143194
7320,27.52059414,24.55094053
7321,27.21777983,27.39272598
7322,23.71089106,22.62828929
7323,22.36496767,22.74679629
7324,22.11997178,23.15278104
7325,22.72964752,23.51025554
7326,21.83555781,22.30715182
7327,23.40354659,23.29710083
7328,28.05228691,22.17559705
7329,25.41066762,22.77810947
7330,21.3923491,22.39360167
7331,23.5365444,21.21480706
7332,24.79233474,19.57769289
7333,24.12910414,20.64364561
7334,23.35534531,19.73925684
7335,22.35345345,20.39811153
7336,23.80448926,21.10459669
7337,19.57632618,22.28226456
7338,19.99228531,22.9802538
7339,22.67616653,26.70113673
7340,15.57361178,23.88321641
7341,15.73234846,24.25282017
7342,14.77444896,23.93120736
7343,16.41769978,22.29946876
7344,16.2820013,19.31218281
7345,17.41977738,21.11985135
7346,18.30973787,21.3219845
7347,18.45871643,23.17017793
7348,13.18658588,23.28183068
7349,14.99335673,22.98816859
7350,15.16676361,22.82798209
7351,19.70635748,21.00325223
7352,18.2590734,18.73544628
7353,17.3774977,20.53797252
7354,17.87887487,20.86756715
7355,17.40975011,17.79590373
7356,16.37451338,16.85485698
7357,17.02930363,28.04634363
7358,16.74490919,22.68558511
7359,17.68768203,21.56663935
7360,15.64077295,19.73672445
7361,15.7137655,20.61295699
7362,13.59427694,17.92319418
7363,13.40171256,19.44099519
7364,11.19498716,17.08185673
7365,9.504142827,17.87219228
7366,12.16064353,18.26351213
7367,10.96060373,17.92808154
7368,9.530076016,18.19653081
7369,11.55645087,20.5996764
7370,9.192278182,18.48445829
7371,14.13988874,16.93808854
7372,9.581364036,17.18590069
7373,13.9643571,15.97224358
7374,9.27875258,16.12853988
7375,9.844382393,28.16878003
7376,9.90439198,29.57181503
7377,8.649481487,28.94434496
7378,8.567663953,24.45799242
7379,9.562818817,15.82595707
7380,9.175927249,16.51883194
7381,13.09353953,24.32943854
7382,10.429885,17.45261985
7383,14.63106409,16.05292939
7384,18.51095144,17.4439123
7385,11.90462039,14.87311362
7386,8.560834235,14.71441308
7387,9.055222971,21.53966085
7388,9.754917948,16.21541869
7389,12.29557916,15.6822617
7390,10.96693208,16.33348109
7391,15.53880001,15.76459002
7392,14.90493379,14.93807225
7393,8.977500933,17.50027698
7394,7.050456739,18.24887302
7395,7.318982218,26.52981851
7396,7.118182991,17.1192565
7397,7.910862429,15.47546462
7398,6.962370123,15.790877
7399,11.51711251,16.85110623
7400,8.39047642,16.02725386
7401,9.498824002,17.14775249
7402,8.084972037,16.75820967
7403,10.77050842,16.37944743
7404,11.12552535,15.53971322
7405,10.87522035,22.73615277
7406,8.788446877,18.60106578
7407,9.519772581,18.47324092
7408,9.980376046,18.15593034
7409,12.02168289,17.05545523
7410,8.750743595,16.18589327
7411,8.956999893,17.374517
7412,8.178424935,15.28786743
7413,7.793016023,15.39449611
7414,8.18693034,15.0962171
7415,8.392797356,15.14381268
7416,10.20080359,15.81118976
7417,11.17020789,17.55663444
7418,10.02194683,15.76645436
7419,14.17940597,17.33026966
7420,11.74852047,14.8408512
7421,12.23735935,13.83192458
7422,9.660101777,13.32923238
7423,10.64946132,16.18321545
7424,9.272478173,15.38463463
7425,13.16863317,17.58428515
7426,11.75395304,16.99229928
7427,10.5413086,16.37941962
7428,12.87492757,16.74119572
7429,14.62978081,19.85264355
7430,16.28104522,17.42986382
7431,20.50338612,19.87873905
7432,13.70214864,20.43667951
7433,13.12092233,18.91926543
7434,11.44663587,17.17476541
7435,14.61926405,25.94629961
7436,12.25736652,44.92368257
7437,14.17566905,41.41431906
7438,13.20796686,40.30405325
7439,12.57963531,37.48999011
7440,10.98420507,32.12290778
7441,19.87206499,39.96510484
7442,16.01822658,34.73586575
7443,21.24858521,35.81073011
7444,16.03103679,37.4923408
7445,16.47549455,24.08709886
7446,18.88139305,20.90968298
7447,17.80608063,25.80458084
7448,19.25208177,25.27864905
7449,17.40319011,23.31550861
7450,27.13734019,24.2369184
7451,39.87174199,24.67134676
7452,48.42517565,27.27650582
7453,48.78183156,39.76623178
7454,41.35243025,42.16575429
7455,46.26951788,40.7006197
7456,54.04583311,38.88044029
7457,55.39555614,40.44421216
7458,42.96799735,31.58382476
7459,44.44585095,30.05389027
7460,43.37247039,33.19007309
7461,44.83344179,54.38444146
7462,45.4780085,39.65077618
7463,66.2335889,35.22058026
7464,51.6531954,34.307879
7465,50.75895509,41.31904697
7466,44.20555186,42.68854883
7467,39.7581481,41.41542726
7468,48.886915,55.94420529
7469,56.5566625,40.01820991
7470,48.60666932,37.38955693
7471,55.0867384,42.85029583
7472,77.00136287,45.62702006
7473,65.91630567,45.27378951
7474,59.99652892,44.61793844
7475,67.51198117,42.70312992
7476,49.83512442,40.64206889
7477,65.33605253,42.6221774
7478,74.55404797,41.85902852
7479,73.6425571,44.90628265
7480,64.32463868,43.28096059
7481,59.5355958,38.09926675
7482,60.84785195,41.38922603
7483,57.39044985,41.82790923
7484,60.21590768,40.77509272
7485,55.85346343,43.77149903
7486,66.77036187,42.79371487
